	Series_reference	Period	Data_value	STATUS	UNITS	Subject	Group	Series_title_1
13715	CPIM.SAP0217	2014.12	2.84	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13716	CPIM.SAP0217	2015.01	2.91	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13717	CPIM.SAP0217	2015.02	2.66	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13718	CPIM.SAP0217	2015.03	2.69	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13719	CPIM.SAP0217	2015.04	2.72	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13720	CPIM.SAP0217	2015.05	2.83	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13721	CPIM.SAP0217	2015.06	2.72	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13722	CPIM.SAP0217	2015.07	2.67	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13723	CPIM.SAP0217	2015.08	2.57	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13724	CPIM.SAP0217	2015.09	2.75	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13725	CPIM.SAP0217	2015.1	2.7	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13726	CPIM.SAP0217	2015.11	2.61	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13727	CPIM.SAP0217	2015.12	2.55	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13728	CPIM.SAP0217	2016.01	2.72	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13729	CPIM.SAP0217	2016.02	2.69	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13730	CPIM.SAP0217	2016.03	2.69	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13731	CPIM.SAP0217	2016.04	2.55	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13732	CPIM.SAP0217	2016.05	2.73	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13733	CPIM.SAP0217	2016.06	2.88	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13734	CPIM.SAP0217	2016.07	2.8	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13735	CPIM.SAP0217	2016.08	2.67	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13736	CPIM.SAP0217	2016.09	2.91	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13737	CPIM.SAP0217	2016.1	2.93	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13738	CPIM.SAP0217	2016.11	2.81	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13739	CPIM.SAP0217	2016.12	2.68	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13740	CPIM.SAP0217	2017.01	2.89	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13741	CPIM.SAP0217	2017.02	2.79	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13742	CPIM.SAP0217	2017.03	2.87	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13743	CPIM.SAP0217	2017.04	2.68	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13744	CPIM.SAP0217	2017.05	2.93	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13745	CPIM.SAP0217	2017.06	2.79	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13746	CPIM.SAP0217	2017.07	2.77	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13747	CPIM.SAP0217	2017.08	2.61	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13748	CPIM.SAP0217	2017.09	2.96	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13749	CPIM.SAP0217	2017.1	2.56	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13750	CPIM.SAP0217	2017.11	2.54	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13751	CPIM.SAP0217	2017.12	2.52	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13752	CPIM.SAP0217	2018.01	2.66	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13753	CPIM.SAP0217	2018.02	2.48	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13754	CPIM.SAP0217	2018.03	2.4	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13755	CPIM.SAP0219	2007.02	3.26	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13756	CPIM.SAP0219	2007.03	3.2	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13757	CPIM.SAP0219	2007.04	3.0	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13758	CPIM.SAP0219	2007.05	3.07	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13759	CPIM.SAP0219	2007.06	3.21	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13760	CPIM.SAP0219	2007.07	3.22	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13761	CPIM.SAP0219	2007.08	3.15	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13762	CPIM.SAP0219	2007.09	3.19	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13763	CPIM.SAP0219	2007.1	2.97	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13764	CPIM.SAP0219	2007.11	3.07	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13765	CPIM.SAP0219	2007.12	3.23	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13766	CPIM.SAP0219	2008.01	3.11	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13767	CPIM.SAP0219	2008.02	3.22	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13768	CPIM.SAP0219	2008.03	3.31	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13769	CPIM.SAP0219	2008.04	3.27	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13770	CPIM.SAP0219	2008.05	3.42	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13771	CPIM.SAP0219	2008.06	3.35	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13772	CPIM.SAP0219	2008.07	3.27	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13773	CPIM.SAP0219	2008.08	3.37	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13774	CPIM.SAP0219	2008.09	3.34	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13775	CPIM.SAP0219	2008.1	3.55	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13776	CPIM.SAP0219	2008.11	3.56	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13777	CPIM.SAP0219	2008.12	3.44	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13778	CPIM.SAP0219	2009.01	3.57	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13779	CPIM.SAP0219	2009.02	3.58	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13780	CPIM.SAP0219	2009.03	3.43	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13781	CPIM.SAP0219	2009.04	3.53	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13782	CPIM.SAP0219	2009.05	3.47	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13783	CPIM.SAP0219	2009.06	3.52	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13784	CPIM.SAP0219	2009.07	3.66	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13785	CPIM.SAP0219	2009.08	3.35	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13786	CPIM.SAP0219	2009.09	3.55	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13787	CPIM.SAP0219	2009.1	3.44	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13788	CPIM.SAP0219	2009.11	3.51	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13789	CPIM.SAP0219	2009.12	3.53	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13790	CPIM.SAP0219	2010.01	3.44	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13791	CPIM.SAP0219	2010.02	3.31	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13792	CPIM.SAP0219	2010.03	3.45	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13793	CPIM.SAP0219	2010.04	3.32	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13794	CPIM.SAP0219	2010.05	3.51	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13795	CPIM.SAP0219	2010.06	3.44	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13796	CPIM.SAP0219	2010.07	3.35	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13797	CPIM.SAP0219	2010.08	3.55	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13798	CPIM.SAP0219	2010.09	3.38	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13799	CPIM.SAP0219	2010.1	3.62	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13800	CPIM.SAP0219	2010.11	3.68	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13801	CPIM.SAP0219	2010.12	3.41	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13802	CPIM.SAP0219	2011.01	3.68	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13803	CPIM.SAP0219	2011.02	3.59	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13804	CPIM.SAP0219	2011.03	3.88	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13805	CPIM.SAP0219	2011.04	3.87	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13806	CPIM.SAP0219	2011.05	3.62	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13807	CPIM.SAP0219	2011.06	3.86	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13808	CPIM.SAP0219	2011.07	3.64	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
13809	CPIM.SAP0219	2011.08	3.79	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Packaged cake slice, 300g
